smiles,docking_score
C[C@H]1CCCCN1C(=S)NC(=O)c1ccccc1,-30.65
O=S(=O)(N[C@@H](CC(F)(F)F)c1ccc(F)cc1)c1ccccn1,-20.73
O=S(=O)(N[C@H](CC(F)(F)F)c1ccc(F)cc1)c1ccccn1,-35.92
Cc1ccc(C(=O)N[C@@H](C(=O)O)c2ccccc2)c(F)c1,21.02
Cc1ccc(C(=O)N[C@H](C(=O)O)c2ccccc2)c(F)c1,3.71
CCN1CCO[C@@H](CNC(=O)c2ccc(Br)cc2)C1,-50.64
CCN1CCO[C@H](CNC(=O)c2ccc(Br)cc2)C1,-43.65
NC(=O)[C@@H]1CCCN(C(=O)CS(=O)(=O)c2ccccc2Cl)C1,-23.08
NC(=O)[C@H]1CCCN(C(=O)CS(=O)(=O)c2ccccc2Cl)C1,-29.48
N#C[C@@H](NC(=O)c1ccccc1[N+](=O)[O-])C1CCCCC1,-27.44
N#C[C@H](NC(=O)c1ccccc1[N+](=O)[O-])C1CCCCC1,-17.7
CNC(=O)[C@H]1CCCN([C@@H](C)C(=O)Nc2ccc(C)c(F)c2)C1,-47.76
CNC(=O)[C@H]1CCCN([C@H](C)C(=O)Nc2ccc(C)c(F)c2)C1,-38.92
CC(C)[C@@H](NC(=O)c1ccc(C#N)cn1)c1ccccc1,-26.78
CC(C)[C@H](NC(=O)c1ccc(C#N)cn1)c1ccccc1,-32.44
COc1cccc(CC(=O)N[C@@H]2CCCCC2(C)C)c1,-27.65
COc1cccc(CC(=O)N[C@H]2CCCCC2(C)C)c1,-35.05
CCCC(=O)N1CCC[C@@H](C(=O)N[C@@H](C)c2cc(OC)ccc2O)C1,-19.6
CCCC(=O)N1CCC[C@@H](C(=O)N[C@H](C)c2cc(OC)ccc2O)C1,-5.66
CCCCNC(=O)[C@H]1CC[C@@H](C)N(C(=O)C[C@H](N)c2ccccc2)C1,-26.8
CCCCNC(=O)[C@H]1CC[C@H](C)N(C(=O)C[C@H](N)c2ccccc2)C1,-35.97
COc1ccc(CN[C@@H](C)c2cccnc2)c(OC)c1,-33.96
COc1ccc(CN[C@H](C)c2cccnc2)c(OC)c1,-49.02
CS(=O)(=O)NC[C@@H]1CCCCN1CC(=O)Nc1cccc(F)c1,-34.11
CS(=O)(=O)NC[C@H]1CCCCN1CC(=O)Nc1cccc(F)c1,-26.39
CC[C@@H]1CCCCN1C(=O)NCc1ccnc(OCC(F)(F)F)c1,-19.46
CC[C@H]1CCCCN1C(=O)NCc1ccnc(OCC(F)(F)F)c1,-31.08
NC(=O)[C@@H]1COCCN1C(=O)COc1cc(Cl)ccc1Cl,-36.09
NC(=O)[C@H]1COCCN1C(=O)COc1cc(Cl)ccc1Cl,-28.22
COCCO[C@@H]1CCCN(CC(=O)Nc2ccc(C(C)=O)cc2)C1,-29.07
COCCO[C@H]1CCCN(CC(=O)Nc2ccc(C(C)=O)cc2)C1,-17.28
COc1ccc([N+](=O)[O-])cc1CN[C@@H](C)c1cnccn1,-17.92
COc1ccc([N+](=O)[O-])cc1CN[C@H](C)c1cnccn1,-25.32
COc1ccc([C@@H](C)C(=O)Nc2ccc(S(C)(=O)=O)c(C)c2)cc1,-14.91
COc1ccc([C@H](C)C(=O)Nc2ccc(S(C)(=O)=O)c(C)c2)cc1,-29.23
Cc1nc(O)ccc1C(=O)N[C@@H](C)c1ccc(F)c(F)c1,-30.73
Cc1nc(O)ccc1C(=O)N[C@H](C)c1ccc(F)c(F)c1,-35.9
COc1ccc([C@@H](C)C(=O)Nc2ccc(NS(C)(=O)=O)cc2)cc1,-19.91
COc1ccc([C@H](C)C(=O)Nc2ccc(NS(C)(=O)=O)cc2)cc1,-27.9
CNC[C@@H]1CCCN(C(=O)CCc2cc(Cl)ccc2Br)C1,-40.6
CNC[C@H]1CCCN(C(=O)CCc2cc(Cl)ccc2Br)C1,-30.82
C[C@@H]1CCCCN1S(=O)(=O)NCc1ccc(C(N)=O)cc1,-33.13
C[C@H]1CCCCN1S(=O)(=O)NCc1ccc(C(N)=O)cc1,-25.83
C[C@@H]1CCCCN1C(=O)C(=O)Nc1ccc(Cl)cc1F,-31.88
C[C@H]1CCCCN1C(=O)C(=O)Nc1ccc(Cl)cc1F,-38.72
CN1CCN(C)[C@@H](CNC(=O)c2cccc(C(=O)OC(C)(C)C)c2)C1,-42.19
CN1CCN(C)[C@H](CNC(=O)c2cccc(C(=O)OC(C)(C)C)c2)C1,-34.63
C[C@@H]1CN(C(=O)NC[C@H]2CCCN(C)C2)CCS1,-28.42
C[C@H]1CN(C(=O)NC[C@@H]2CCCN(C)C2)CCS1,-42.17
CCOc1ccc(S(=O)(=O)N(C)C[C@@H]2CCCN(C)C2)c(C)c1,-35.5
CCOc1ccc(S(=O)(=O)N(C)C[C@H]2CCCN(C)C2)c(C)c1,-25.14
COc1ccccc1OCCN1CCO[C@@H](C(=O)O)C1,-3.62
COc1ccccc1OCCN1CCO[C@H](C(=O)O)C1,1.74
CC[C@@H](Sc1ccccc1)C(=O)N1CCN(C(=O)COC)CC1,-12.51
CC[C@H](Sc1ccccc1)C(=O)N1CCN(C(=O)COC)CC1,-18.59
CCN([C@@H](C)c1cccnc1)S(=O)(=O)c1ccc(OCCOC)cc1,-24.55
CCN([C@H](C)c1cccnc1)S(=O)(=O)c1ccc(OCCOC)cc1,-16.98
CC[C@@H](NCc1ccccc1[N+](=O)[O-])c1cccc(F)c1,-50.55
CC[C@H](NCc1ccccc1[N+](=O)[O-])c1cccc(F)c1,-56.26
CCN1CCCC[C@@H]1CNS(=O)(=O)c1ccc(C(=O)OC)cc1,-38.74
CCN1CCCC[C@H]1CNS(=O)(=O)c1ccc(C(=O)OC)cc1,-22.65
COc1ccc(CCN[C@@H]2CCC[C@@H](N)C2)cc1OC,-30.05
COc1ccc(CCN[C@H]2CCC[C@@H](N)C2)cc1OC,5.26
CC(=O)NC[C@@H]1CN(CC(=O)NC2(C#N)CCCCC2)CCO1,-9.24
CC(=O)NC[C@H]1CN(CC(=O)NC2(C#N)CCCCC2)CCO1,-19.97
Cc1ccc(NC(=O)CN2C[C@@H](C)N[C@@H](C)C2)c(Cl)c1,-46.35
Cc1ccc(NC(=O)CN2C[C@H](C)N[C@@H](C)C2)c(Cl)c1,-39.4
C=CCC[C@@H](NC(=O)c1ccc(C)nc1)c1ccccc1,-31.23
C=CCC[C@H](NC(=O)c1ccc(C)nc1)c1ccccc1,-36.34
C[C@@H]1CC(NC(=O)C(=O)c2ccc(Br)cc2)C[C@@H](C)O1,-41.85
C[C@H]1CC(NC(=O)C(=O)c2ccc(Br)cc2)C[C@H](C)O1,-35.78
Cc1ccc(CNC[C@@]2(N(C)C)CCC[C@H](C)C2)nc1,-34.8
Cc1ccc(CNC[C@]2(N(C)C)CCC[C@@H](C)C2)nc1,-41.19
CCCc1ccccc1NC(=O)N[C@@H]1CCCC[C@H]1C(N)=O,-24.67
CCCc1ccccc1NC(=O)N[C@H]1CCCC[C@@H]1C(N)=O,-31.94
CCNC(=O)CN1CCN([C@@H](C)C(=O)Nc2ccccc2C)CC1,-23.44
CCNC(=O)CN1CCN([C@H](C)C(=O)Nc2ccccc2C)CC1,-30.31
NC(=O)COc1cccc(CNC(=O)[C@@H]2CCCNC2)c1,-37.22
NC(=O)COc1cccc(CNC(=O)[C@H]2CCCNC2)c1,-26.73
CC(=O)NC[C@@H]1CN(C(=O)/C=C/c2ccccc2OC(F)F)CCO1,-21.63
CC(=O)NC[C@H]1CN(C(=O)/C=C/c2ccccc2OC(F)F)CCO1,-27.36
Cc1ccc([C@@H](C)NC(=O)C2CCC(N)CC2)cc1,-29.82
Cc1ccc([C@H](C)NC(=O)C2CCC(N)CC2)cc1,-37.62
CNS(=O)(=O)c1ccc([C@@H](C)NCc2c(F)cccc2F)cc1,-43.09
CNS(=O)(=O)c1ccc([C@H](C)NCc2c(F)cccc2F)cc1,-36.37
C[C@@](NC(=O)c1cccc(Cl)c1F)(C(N)=O)c1cccc(Cl)c1,-29.94
C[C@](NC(=O)c1cccc(Cl)c1F)(C(N)=O)c1cccc(Cl)c1,-36.5
CNC(=O)[C@H]1CCCN([C@@H](C)C(=O)Nc2cc(F)ccc2F)C1,-50.41
CNC(=O)[C@H]1CCCN([C@H](C)C(=O)Nc2cc(F)ccc2F)C1,-43.2
CCCCNC(=O)[C@@H]1CCCN(C(=O)[C@H](C)Oc2ccc(F)cc2)C1,-22.95
CCCCNC(=O)[C@H]1CCCN(C(=O)[C@H](C)Oc2ccc(F)cc2)C1,-28.06
Cc1ccc(NC(=O)CN2[C@@H](C)COC[C@@H]2C)cc1,-21.13
Cc1ccc(NC(=O)CN2[C@H](C)COC[C@H]2C)cc1,-27.92
COC(=O)C[C@@H](NC(=O)c1ccccc1C(F)(F)F)c1ccccc1,-20.13
COC(=O)C[C@H](NC(=O)c1ccccc1C(F)(F)F)c1ccccc1,-30.47
N#C[C@@H](NC(=O)c1ccc(Cl)c(F)c1)c1ccccc1F,-25.64
N#C[C@H](NC(=O)c1ccc(Cl)c(F)c1)c1ccccc1F,-37.86
CCOc1ccc(C(=O)N[C@@H](C(N)=O)c2ccccc2)cc1OCC,-26.24
CCOc1ccc(C(=O)N[C@H](C(N)=O)c2ccccc2)cc1OCC,-32.84
COCCO[C@H]1CCCN([C@@H](C)C(=O)Nc2ccc(C)cc2F)C1,-17.45
COCCO[C@H]1CCCN([C@H](C)C(=O)Nc2ccc(C)cc2F)C1,-23.34
CC(C)(C)OC(=O)[C@@H]1CCCN(C(=O)COc2ccc(F)cc2)C1,-22.76
CC(C)(C)OC(=O)[C@H]1CCCN(C(=O)COc2ccc(F)cc2)C1,-29.8
C[C@@H](C(=O)Nc1cccc([N+](=O)[O-])c1)N1CCC(NS(C)(=O)=O)CC1,-31.41
C[C@H](C(=O)Nc1cccc([N+](=O)[O-])c1)N1CCC(NS(C)(=O)=O)CC1,-25.86
CCCNC(=O)[C@@H]1CCCN(C(=O)CSc2ccc(OC)cc2)C1,-38.49
CCCNC(=O)[C@H]1CCCN(C(=O)CSc2ccc(OC)cc2)C1,-28.45
CC(=O)NC[C@@H]1CCCN(CCSc2ccc(C)c(C)c2)C1,-52.23
CC(=O)NC[C@H]1CCCN(CCSc2ccc(C)c(C)c2)C1,-44.0
CN(C)c1ccc(C(F)(F)F)cc1NC(=O)N[C@@H]1CCCC[C@@H]1O,-22.7
CN(C)c1ccc(C(F)(F)F)cc1NC(=O)N[C@H]1CCCC[C@@H]1O,-15.54
C[C@@H]1CCC[C@@H](N[C@@H](CO)Cc2ccccc2)[C@@H]1C,-40.53
C[C@@H]1CCC[C@H](N[C@@H](CO)Cc2ccccc2)[C@@H]1C,-51.74
C[C@@]1(O)CCCN(C(=O)NCc2ccc(Cl)cc2)C1,-31.36
C[C@]1(O)CCCN(C(=O)NCc2ccc(Cl)cc2)C1,-25.94
C[C@@H](O)C[C@H]1COCCN1C[C@H](O)CN1CCOCC1,-24.6
C[C@H](O)C[C@@H]1COCCN1C[C@H](O)CN1CCOCC1,-17.04
C[C@@H](Oc1cccc(F)c1)C(=O)N1CCS(=O)(=O)C(C)(C)C1,-25.49
C[C@H](Oc1cccc(F)c1)C(=O)N1CCS(=O)(=O)C(C)(C)C1,-19.91
COC[C@@H]1CCCN(CC(=O)Nc2ccc(Br)cc2C)C1,-28.27
COC[C@H]1CCCN(CC(=O)Nc2ccc(Br)cc2C)C1,-45.47
CCC[C@@H]1CN(C(=O)CNc2cccc(C#N)c2)CCN1CCOC,-36.8
CCC[C@H]1CN(C(=O)CNc2cccc(C#N)c2)CCN1CCOC,-42.15
CN[C@@H]1CCCN(C(=O)COc2ccccc2Cl)C1,-40.33
CN[C@H]1CCCN(C(=O)COc2ccccc2Cl)C1,-46.64
Cc1ccc(OC(F)F)c([C@@H](C)NCC2(CO)CCOCC2)c1,-54.2
Cc1ccc(OC(F)F)c([C@H](C)NCC2(CO)CCOCC2)c1,-17.34
O=C(O)[C@@H](NS(=O)(=O)c1cccc(F)c1)c1ccccc1,3.96
O=C(O)[C@H](NS(=O)(=O)c1cccc(F)c1)c1ccccc1,9.93
CC(=O)c1cccc(NC(=O)N[C@@H]2CCC[C@@H](S(C)(=O)=O)C2)c1,-24.32
CC(=O)c1cccc(NC(=O)N[C@H]2CCC[C@@H](S(C)(=O)=O)C2)c1,-15.88
CCO[C@@H]1CCCN(CC(=O)N(CC)C2CCCCC2)C1,-39.29
CCO[C@H]1CCCN(CC(=O)N(CC)C2CCCCC2)C1,-20.0
C[C@@H](NC(=O)c1ccccc1OCC(N)=O)c1ccc(F)cc1F,-29.57
C[C@H](NC(=O)c1ccccc1OCC(N)=O)c1ccc(F)cc1F,-36.96
C[C@@H](CC(=O)N1CCC(OCCCN(C)C)CC1)c1ccccc1,-35.11
C[C@H](CC(=O)N1CCC(OCCCN(C)C)CC1)c1ccccc1,-17.4
CN(C)C[C@@H]1CN(C(=O)CC(C)(C)c2ccccc2)CCO1,-17.84
CN(C)C[C@H]1CN(C(=O)CC(C)(C)c2ccccc2)CCO1,-42.38
O=C(NC[C@@H]1CCCN(CCO)C1)c1ccccc1,-48.68
O=C(NC[C@H]1CCCN(CCO)C1)c1ccccc1,-40.76
COCC[C@@H](Cc1cccc(Br)c1)C(=O)N1CCNC[C@H]1C,-21.54
COCC[C@H](Cc1cccc(Br)c1)C(=O)N1CCNC[C@@H]1C,-7.9
C[C@@H](NCC1(N(C)C)CCOCC1)c1cccc(F)c1,-31.6
C[C@H](NCC1(N(C)C)CCOCC1)c1cccc(F)c1,-15.62
CNC(=O)N1CCN(C(=O)[C@@H](C)Oc2ccc(F)cc2Cl)CC1,-25.61
CNC(=O)N1CCN(C(=O)[C@H](C)Oc2ccc(F)cc2Cl)CC1,-33.45
CCN1CCC(NC(=O)C[C@@H]2CNCCO2)CC1,-20.38
CCN1CCC(NC(=O)C[C@H]2CNCCO2)CC1,-25.57
C[C@@H]1CCCCN1C(=O)NCc1ccc(C(=O)O)cc1,0.23
C[C@H]1CCCCN1C(=O)NCc1ccc(C(=O)O)cc1,-5.56
CCC[C@@H](C)N1CCN([C@H](C)C(=O)Nc2cccc(F)c2)CC1,-41.27
CCC[C@H](C)N1CCN([C@@H](C)C(=O)Nc2cccc(F)c2)CC1,-50.76
CCOC(=O)CC[C@@H]1CCCN(CC(=O)Nc2cccc(C)c2)C1,-41.57
CCOC(=O)CC[C@H]1CCCN(CC(=O)Nc2cccc(C)c2)C1,-51.13
COC(=O)[C@@H]1CCCCN1CC(=O)Nc1c(C)cccc1Cl,-16.58
COC(=O)[C@H]1CCCCN1CC(=O)Nc1c(C)cccc1Cl,-25.36
COc1cccc(C[S@@](=O)Cc2ccc(OC)c(C#N)c2)c1,-24.49
COc1cccc(C[S@](=O)Cc2ccc(OC)c(C#N)c2)c1,-33.64
CCSc1ccc(C(=O)N[C@@H](C)c2cccc(O)c2)cn1,-37.8
CCSc1ccc(C(=O)N[C@H](C)c2cccc(O)c2)cn1,-31.65
Cc1ccc(NC(=O)N[C@@H]2CCCC[C@H]2O)cc1S(C)(=O)=O,-20.6
Cc1ccc(NC(=O)N[C@H]2CCCC[C@@H]2O)cc1S(C)(=O)=O,-25.65
CN[C@@H]1CCCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)C1,-36.7
CN[C@H]1CCCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)C1,-31.51
C[C@@]1(O)CCCN(C(=O)C(=O)Nc2ccccc2OC(F)(F)F)C1,-9.54
C[C@]1(O)CCCN(C(=O)C(=O)Nc2ccccc2OC(F)(F)F)C1,-17.6
CC[C@@H](NC(=O)c1ccc(=O)n(CC)n1)C1CCOCC1,-28.04
CC[C@H](NC(=O)c1ccc(=O)n(CC)n1)C1CCOCC1,-33.16
CCC[C@@H]1CCC(=O)N(CC(=O)Nc2ccccc2C)C1=O,-29.59
CCC[C@H]1CCC(=O)N(CC(=O)Nc2ccccc2C)C1=O,-12.97
C[C@@H]1CN(CC(=O)Nc2cc(Cl)ccc2F)C[C@@H](C)S1,-33.56
C[C@H]1CN(CC(=O)Nc2cc(Cl)ccc2F)C[C@H](C)S1,-24.73
CC[C@@H](NS(=O)(=O)c1cc(OC)ccc1Cl)C1CCOCC1,-27.7
CC[C@H](NS(=O)(=O)c1cc(OC)ccc1Cl)C1CCOCC1,-8.85
CCCC[C@@H](NC(=O)c1ccc(C(N)=O)cn1)c1ccc(OC)cc1,-35.89
CCCC[C@H](NC(=O)c1ccc(C(N)=O)cn1)c1ccc(OC)cc1,-24.2
COC(=O)[C@@H](C)CN(Cc1ccccc1)C(=O)c1cccnc1O,-18.87
COC(=O)[C@H](C)CN(Cc1ccccc1)C(=O)c1cccnc1O,-34.96
C[C@@](NC(=O)c1ccccc1OC(F)F)(C(N)=O)c1cccc(Cl)c1,-30.1
C[C@](NC(=O)c1ccccc1OC(F)F)(C(N)=O)c1cccc(Cl)c1,-39.96
COc1ccc([C@@H](C)N(C)C(=O)c2cc(N)nc(Cl)c2)cc1,-37.91
COc1ccc([C@H](C)N(C)C(=O)c2cc(N)nc(Cl)c2)cc1,-32.35
CC(=O)N1CCN(C(=O)[C@@H](C)Nc2cccc(C(F)F)c2)CC1,-26.93
CC(=O)N1CCN(C(=O)[C@H](C)Nc2cccc(C(F)F)c2)CC1,-36.38
CS[C@@H](C(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1)c1ccccc1,-19.16
CS[C@H](C(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1)c1ccccc1,-31.93
CC[C@@H](c1ccncc1)N(CC)C(=O)c1ccc(F)cc1C,-33.85
CC[C@H](c1ccncc1)N(CC)C(=O)c1ccc(F)cc1C,-28.32
COC(=O)[C@@H](NCc1ccccc1F)c1ccc(F)cc1,-34.33
COC(=O)[C@H](NCc1ccccc1F)c1ccc(F)cc1,-28.17
CCOc1cc(/C=C/C(=O)N2CCO[C@@H](CN(C)C)C2)ccc1OC,-34.92
CCOc1cc(/C=C/C(=O)N2CCO[C@H](CN(C)C)C2)ccc1OC,-15.89
C[C@@H](CC(=O)N1CCC(NC(N)=O)CC1)c1cccc(C(F)(F)F)c1,-28.36
C[C@H](CC(=O)N1CCC(NC(N)=O)CC1)c1cccc(C(F)(F)F)c1,-33.45
CC(C)[C@@H]1CCCCN1C(=O)C(=O)Nc1ccc(CCN(C)C)cc1,-18.18
CC(C)[C@H]1CCCCN1C(=O)C(=O)Nc1ccc(CCN(C)C)cc1,-25.78
CCN1CC[C@@H](N(C)C(=O)Nc2cccc(C(=O)OC)c2)[C@H](C)C1,-40.24
CCN1CC[C@H](N(C)C(=O)Nc2cccc(C(=O)OC)c2)[C@H](C)C1,-23.53
CCOc1ccc(CN[C@@H](C(=O)OC)c2ccc(OC)cc2)nc1,-31.91
CCOc1ccc(CN[C@H](C(=O)OC)c2ccc(OC)cc2)nc1,-23.94
C[C@@H]1COCCN1C(=O)NCc1cccc(COCC(F)(F)F)c1,-23.9
C[C@H]1COCCN1C(=O)NCc1cccc(COCC(F)(F)F)c1,-37.02
CCCOc1ccc(CN[C@@H](C)c2ccccn2)cc1,-44.44
CCCOc1ccc(CN[C@H](C)c2ccccn2)cc1,-51.87
CCC[C@@H]1CN(C(=O)[C@@H](C)Oc2cccc(C(C)=O)c2)CCO1,-28.07
CCC[C@H]1CN(C(=O)[C@@H](C)Oc2cccc(C(C)=O)c2)CCO1,-20.94
CC(C)c1cccc(NC(=O)CN2CCO[C@@H](CN(C)C)C2)c1,-17.03
CC(C)c1cccc(NC(=O)CN2CCO[C@H](CN(C)C)C2)c1,-51.47
CCOc1ccccc1[C@@H](C)N[C@H](C)c1ccc(C)cc1,-49.94
CCOc1ccccc1[C@H](C)N[C@H](C)c1ccc(C)cc1,-40.73
CC[C@@H]1C(=O)NCCN1CCOc1ccccc1Br,-28.29
CC[C@H]1C(=O)NCCN1CCOc1ccccc1Br,-34.01
COc1cc(C(=O)NC[C@@H]2CN(CC(C)C)CCO2)ccc1Cl,-45.66
COc1cc(C(=O)NC[C@H]2CN(CC(C)C)CCO2)ccc1Cl,-32.88
Cc1ccc(C(F)(F)F)cc1NC(=O)C(=O)N1CCC[C@@H]([C@@H](C)O)C1,-43.18
Cc1ccc(C(F)(F)F)cc1NC(=O)C(=O)N1CCC[C@H]([C@@H](C)O)C1,-48.31
Cc1ccc(NC(=O)CN2CC[C@@H](C)[C@H](C)C2)c(C)c1,-46.52
Cc1ccc(NC(=O)CN2CC[C@H](C)[C@H](C)C2)c(C)c1,-53.17
CC[C@@H](C)Oc1cc(C)ccc1CNC(=O)[C@H]1CCCNC1,-32.63
CC[C@H](C)Oc1cc(C)ccc1CNC(=O)[C@H]1CCCNC1,-26.14
C[C@@H](NCc1ccc(F)c(F)c1)c1cccc(NS(C)(=O)=O)c1,-40.06
C[C@H](NCc1ccc(F)c(F)c1)c1cccc(NS(C)(=O)=O)c1,-53.58
CC[C@@H]1CCCN(C(=O)C(=O)Nc2cc(C(N)=O)ccc2C)C1,-35.34
CC[C@H]1CCCN(C(=O)C(=O)Nc2cc(C(N)=O)ccc2C)C1,-28.21
CCn1ccnc(NC[C@@](C)(O)c2ccccc2)c1=O,-29.8
CCn1ccnc(NC[C@](C)(O)c2ccccc2)c1=O,-34.95
CSc1ccc(O[C@@H](C)C(=O)N2CCC(O)(C(F)(F)F)CC2)cc1,-33.57
CSc1ccc(O[C@H](C)C(=O)N2CCC(O)(C(F)(F)F)CC2)cc1,-27.34
COc1ccc(NC(=O)[C@@H](C)N2CCC[C@@H](C)C2)cc1,-44.2
COc1ccc(NC(=O)[C@H](C)N2CCC[C@@H](C)C2)cc1,-38.32
CC[C@@H](C(=O)Nc1ccc(OC(C)=O)cc1C(=O)O)c1ccccc1,3.85
CC[C@H](C(=O)Nc1ccc(OC(C)=O)cc1C(=O)O)c1ccccc1,-11.45
CCN(C)c1ccc([C@@H](C)N[C@H](C(N)=O)c2ccccc2)cc1,-58.7
CCN(C)c1ccc([C@H](C)N[C@H](C(N)=O)c2ccccc2)cc1,-44.16
C[C@@H](O)CN(C)C(=O)C1CCN(C(=O)OCc2ccccc2)CC1,-33.3
C[C@H](O)CN(C)C(=O)C1CCN(C(=O)OCc2ccccc2)CC1,-20.9
COCc1ccccc1NC(=O)[C@@H](CC(C)C)N1CCCCC1=O,-17.63
COCc1ccccc1NC(=O)[C@H](CC(C)C)N1CCCCC1=O,-29.66
CN1CCO[C@@H](CNS(=O)(=O)c2ccc(F)cc2Br)C1,-37.51
CN1CCO[C@H](CNS(=O)(=O)c2ccc(F)cc2Br)C1,-42.51
Cc1ccc(NC(=O)[C@@H](C)N2C[C@@H](C)O[C@@H](C)C2)cc1C,-22.63
Cc1ccc(NC(=O)[C@H](C)N2C[C@@H](C)O[C@@H](C)C2)cc1C,-31.17
COc1ccc([C@@H](NC(=O)c2ccccc2C)C(=O)O)cc1,38.56
COc1ccc([C@H](NC(=O)c2ccccc2C)C(=O)O)cc1,21.85
COC[C@@H]1CN(C[C@H](O)Cc2ccccc2C(F)(F)F)CCO1,-45.47
COC[C@H]1CN(C[C@H](O)Cc2ccccc2C(F)(F)F)CCO1,-34.72
COc1cc(C)c(S(=O)(=O)N[C@@H](C)c2cccc(O)c2)cc1C,-23.84
COc1cc(C)c(S(=O)(=O)N[C@H](C)c2cccc(O)c2)cc1C,-33.21
COCCC[C@@H]1CCCCN1C(=O)CCc1ccccn1,-32.14
COCCC[C@H]1CCCCN1C(=O)CCc1ccccn1,-23.43
COC[C@@H](NC(=O)c1cccc(F)c1)c1ccccc1,-23.8
COC[C@H](NC(=O)c1cccc(F)c1)c1ccccc1,-33.35
COc1ccc([C@@H](CCO)NS(=O)(=O)c2cccc(F)c2)cc1,-29.9
COc1ccc([C@H](CCO)NS(=O)(=O)c2cccc(F)c2)cc1,-14.03
CC[C@@H](Oc1ccccc1C)C(=O)N1CCC([C@H](O)C(F)(F)F)CC1,-18.35
CC[C@H](Oc1ccccc1C)C(=O)N1CCC([C@@H](O)C(F)(F)F)CC1,-23.65
COC(=O)C[C@@H]1CSCCN1C(=O)CCc1ccc(C)cc1C,-27.08
COC(=O)C[C@H]1CSCCN1C(=O)CCc1ccc(C)cc1C,-17.43
C=CCNC(=O)[C@@H](C)N1CCC(C(=O)NCc2ccc(C)cc2)CC1,-28.89
C=CCNC(=O)[C@H](C)N1CCC(C(=O)NCc2ccc(C)cc2)CC1,-34.46
CC(=O)N[C@@H](CC(=O)N1CCN(CC(N)=O)CC1)c1ccc(C)cc1,-22.86
CC(=O)N[C@H](CC(=O)N1CCN(CC(N)=O)CC1)c1ccc(C)cc1,-1.96
COC[C@@H]1CCCN(C(=O)C(=O)Nc2cc(F)ccc2Cl)C1,-36.87
COC[C@H]1CCCN(C(=O)C(=O)Nc2cc(F)ccc2Cl)C1,-27.65
CN(C)[C@@H]1CCCN(C(=O)C(=O)Nc2cc(F)ccc2Br)C1,-47.76
CN(C)[C@H]1CCCN(C(=O)C(=O)Nc2cc(F)ccc2Br)C1,-39.41
CC1(C)C[C@@H](NC(=O)CN2CCS(=O)(=O)CC2)CCO1,-19.61
CC1(C)C[C@H](NC(=O)CN2CCS(=O)(=O)CC2)CCO1,-12.09
COc1ccc([N+](=O)[O-])cc1NC(=O)[C@@H](C)N1CCCCC1,-53.55
COc1ccc([N+](=O)[O-])cc1NC(=O)[C@H](C)N1CCCCC1,-46.09
CC[C@@H](c1ccncc1)N(CC)C(=O)c1ccc(S(N)(=O)=O)c(C)c1,-22.55
CC[C@H](c1ccncc1)N(CC)C(=O)c1ccc(S(N)(=O)=O)c(C)c1,-15.9
COc1ccc(NC(=O)[C@@H](OC)c2ccccc2)cn1,-30.07
COc1ccc(NC(=O)[C@H](OC)c2ccccc2)cn1,-20.76
Cc1cc(F)cc(C(=O)NC[C@@H]2CCCCN2)c1,-42.17
Cc1cc(F)cc(C(=O)NC[C@H]2CCCCN2)c1,-48.42
CCOc1ccccc1NC(=O)CN1CCCC[C@@H]1CC,-54.7
CCOc1ccccc1NC(=O)CN1CCCC[C@H]1CC,-33.1
C[C@@H]1CN(CC(=O)Nc2cc(Cl)ccc2Cl)CC(C)(C)O1,-26.49
C[C@H]1CN(CC(=O)Nc2cc(Cl)ccc2Cl)CC(C)(C)O1,-17.44
C[C@@H]1CN(C(=O)NCc2ccc(NS(C)(=O)=O)cc2)CCO1,-21.07
C[C@H]1CN(C(=O)NCc2ccc(NS(C)(=O)=O)cc2)CCO1,-28.46
CCCCc1ccc(NC(=O)C(=O)N2CCC[C@@H](NC(C)=O)C2)cc1,-26.2
CCCCc1ccc(NC(=O)C(=O)N2CCC[C@H](NC(C)=O)C2)cc1,-34.06
CC(=O)NC[C@@H]1CN(CCCN2CCOCC2)CCO1,-37.25
CC(=O)NC[C@H]1CN(CCCN2CCOCC2)CCO1,-20.14
COc1ccc(O)c(C(=O)N(C)[C@@H](C)c2ccccc2F)c1,-25.26
COc1ccc(O)c(C(=O)N(C)[C@H](C)c2ccccc2F)c1,-30.27
Cc1ccc(O)c(C(=O)N[C@@H](C)c2cccc(C#N)c2)c1,-35.27
Cc1ccc(O)c(C(=O)N[C@H](C)c2cccc(C#N)c2)c1,-29.76
C[C@@H](CN1CCN(CC(=O)Nc2ccccc2)CC1)CS(C)(=O)=O,-18.91
C[C@H](CN1CCN(CC(=O)Nc2ccccc2)CC1)CS(C)(=O)=O,-25.22
Cc1ccc(C(=O)N[C@@H](C)c2ccc(S(=O)(=O)N(C)C)cc2)c(F)c1,-28.27
Cc1ccc(C(=O)N[C@H](C)c2ccc(S(=O)(=O)N(C)C)cc2)c(F)c1,-20.37
CCOc1ccc(C(=O)[C@@H](C)CN2CCN(C)CC2)cc1,-39.03
